id,name,sport,year,brand,setName,source,searchText,displayName
127030,Score Proctor and Gamble,Unknown,Unknown,Score,Proctor and Gamble,getcardbase,unknown unknown score proctor and gamble,Unknown Unknown Score Proctor and Gamble
117043,Upper Deck Canadian Tire Team Canada,Unknown,Unknown,Upper Deck,Canadian Tire Team Canada,getcardbase,unknown unknown upper deck canadian tire team canada,Unknown Unknown Upper Deck Canadian Tire Team Canada
126365,Star Nolan Ryan (Rangers),Unknown,Unknown,Unknown,Star Nolan Ryan (Rangers),getcardbase,unknown unknown unknown star nolan ryan (rangers),Unknown Unknown Unknown Star Nolan Ryan (Rangers)
134922,Daily Juice Roberto Clemente,Unknown,Unknown,Unknown,Daily Juice Roberto Clemente,getcardbase,unknown unknown unknown daily juice roberto clemente,Unknown Unknown Unknown Daily Juice Roberto Clemente
117294,Pacific Home Run History,Unknown,Unknown,Unknown,Pacific Home Run History,getcardbase,unknown unknown unknown pacific home run history,Unknown Unknown Unknown Pacific Home Run History
118590,Topps Now Bundesliga - English,Baseball,Unknown,Topps,Now Bundesliga - English,getcardbase,baseball unknown topps now bundesliga - english,Baseball Unknown Topps Now Bundesliga - English
118675,Topps Bundesliga Match Attax,Baseball,Unknown,Topps,Bundesliga Match Attax,getcardbase,baseball unknown topps bundesliga match attax,Baseball Unknown Topps Bundesliga Match Attax
126501,Fleer Twizzlers,Unknown,Unknown,Fleer,Twizzlers,getcardbase,unknown unknown fleer twizzlers,Unknown Unknown Fleer Twizzlers
132214,Wonder Bread Stars,Unknown,Unknown,Unknown,Wonder Bread Stars,getcardbase,unknown unknown unknown wonder bread stars,Unknown Unknown Unknown Wonder Bread Stars
132738,Upper Deck MJ Holdings,Unknown,Unknown,Upper Deck,MJ Holdings,getcardbase,unknown unknown upper deck mj holdings,Unknown Unknown Upper Deck MJ Holdings
118047,Playoff Hogg Heaven,Unknown,Unknown,Unknown,Playoff Hogg Heaven,getcardbase,unknown unknown unknown playoff hogg heaven,Unknown Unknown Unknown Playoff Hogg Heaven
118806,Upper Deck Signature Stars,Unknown,Unknown,Upper Deck,Signature Stars,getcardbase,unknown unknown upper deck signature stars,Unknown Unknown Upper Deck Signature Stars
119360,Parkhurst Original Six Boston,Unknown,Unknown,Unknown,Parkhurst Original Six Boston,getcardbase,unknown unknown unknown parkhurst original six boston,Unknown Unknown Unknown Parkhurst Original Six Boston
119542,Upper Deck Game Face,Unknown,Unknown,Upper Deck,Game Face,getcardbase,unknown unknown upper deck game face,Unknown Unknown Upper Deck Game Face
126370,E121 American Caramel Series of 80,Unknown,Unknown,Unknown,E121 American Caramel Series of 80,getcardbase,unknown unknown unknown e121 american caramel series of 80,Unknown Unknown Unknown E121 American Caramel Series of 80
128203,Panini Stars and Stripes,Multi-Sport,Unknown,Panini,Stars and Stripes,getcardbase,multi-sport unknown panini stars and stripes,Multi-Sport Unknown Panini Stars and Stripes
118044,Leaf Rookie Star,Unknown,Unknown,Leaf,Rookie Star,getcardbase,unknown unknown leaf rookie star,Unknown Unknown Leaf Rookie Star
120191,Classic Best Fisher Nuts,Unknown,Unknown,Unknown,Classic Best Fisher Nuts,getcardbase,unknown unknown unknown classic best fisher nuts,Unknown Unknown Unknown Classic Best Fisher Nuts
120778,Upper Deck Philadelphia Flyers,Unknown,Unknown,Upper Deck,Philadelphia Flyers,getcardbase,unknown unknown upper deck philadelphia flyers,Unknown Unknown Upper Deck Philadelphia Flyers
122121,Topps 205,Baseball,Unknown,Topps,205,getcardbase,baseball unknown topps 205,Baseball Unknown Topps 205
118141,Topps Luminaries,Baseball,Unknown,Topps,Luminaries,getcardbase,baseball unknown topps luminaries,Baseball Unknown Topps Luminaries
127078,All-Star Game Program Inserts,Unknown,Unknown,Unknown,All-Star Game Program Inserts,getcardbase,unknown unknown unknown all-star game program inserts,Unknown Unknown Unknown All-Star Game Program Inserts
132462,Pacific Online,Unknown,Unknown,Unknown,Pacific Online,getcardbase,unknown unknown unknown pacific online,Unknown Unknown Unknown Pacific Online
133235,TriStar TNA New Era,Unknown,Unknown,Unknown,TriStar TNA New Era,getcardbase,unknown unknown unknown tristar tna new era,Unknown Unknown Unknown TriStar TNA New Era
915410,AthletiCo Chicago Fire Postcards,Unknown,Unknown,Unknown,AthletiCo Chicago Fire Postcards,getcardbase,unknown unknown unknown athletico chicago fire postcards,Unknown Unknown Unknown AthletiCo Chicago Fire Postcards
117770,Pacific Greats Washington Huskies,Unknown,Unknown,Unknown,Pacific Greats Washington Huskies,getcardbase,unknown unknown unknown pacific greats washington huskies,Unknown Unknown Unknown Pacific Greats Washington Huskies
117707,Donruss Action All-Stars,Unknown,Unknown,Donruss,Action All-Stars,getcardbase,unknown unknown donruss action all-stars,Unknown Unknown Donruss Action All-Stars
126753,Upper Deck NHL Rookie Box Set,Hockey,Unknown,Upper Deck,NHL Rookie Box Set,getcardbase,hockey unknown upper deck nhl rookie box set,Hockey Unknown Upper Deck NHL Rookie Box Set
118396,Lections,Unknown,Unknown,Unknown,Lections,getcardbase,unknown unknown unknown lections,Unknown Unknown Unknown Lections
134270,Front Row Frank Thomas,Unknown,Unknown,Unknown,Front Row Frank Thomas,getcardbase,unknown unknown unknown front row frank thomas,Unknown Unknown Unknown Front Row Frank Thomas
117459,Star Sandy Alomar Jr.,Unknown,Unknown,Unknown,Star Sandy Alomar Jr.,getcardbase,unknown unknown unknown star sandy alomar jr.,Unknown Unknown Unknown Star Sandy Alomar Jr.
119139,Panini Fussball Bundesliga,Multi-Sport,Unknown,Panini,Fussball Bundesliga,getcardbase,multi-sport unknown panini fussball bundesliga,Multi-Sport Unknown Panini Fussball Bundesliga
131668,Press Pass Optima,Unknown,Unknown,Unknown,Press Pass Optima,getcardbase,unknown unknown unknown press pass optima,Unknown Unknown Unknown Press Pass Optima
133992,Mother's Cookies Houston Astros,Unknown,Unknown,Unknown,Mother's Cookies Houston Astros,getcardbase,unknown unknown unknown mother's cookies houston astros,Unknown Unknown Unknown Mother's Cookies Houston Astros
137442,Topps Match Attax UEFA Champions League English,Baseball,Unknown,Topps,Match Attax UEFA Champions League English,getcardbase,baseball unknown topps match attax uefa champions league english,Baseball Unknown Topps Match Attax UEFA Champions League English
137744,Official O.J. Simpson Price Guide to Football Cards,Football,Unknown,Unknown,Official O.J. Simpson Price Guide to Cards,getcardbase,football unknown unknown official o.j. simpson price guide to cards,Football Unknown Unknown Official O.J. Simpson Price Guide to Cards
132236,Topps Burger King Philadelphia Phillies,Baseball,Unknown,Topps,Burger King Philadelphia Phillies,getcardbase,baseball unknown topps burger king philadelphia phillies,Baseball Unknown Topps Burger King Philadelphia Phillies
122129,Impel WCW,Unknown,Unknown,Unknown,Impel WCW,getcardbase,unknown unknown unknown impel wcw,Unknown Unknown Unknown Impel WCW
127521,Classic Images,Unknown,Unknown,Unknown,Classic Images,getcardbase,unknown unknown unknown classic images,Unknown Unknown Unknown Classic Images
119463,Topps Chrome WWE,Baseball,Unknown,Topps,Chrome WWE,getcardbase,baseball unknown topps chrome wwe,Baseball Unknown Topps Chrome WWE
121902,Just,Unknown,Unknown,Unknown,Just,getcardbase,unknown unknown unknown just,Unknown Unknown Unknown Just
135180,Kansas City Royals Photocards,Unknown,Unknown,Unknown,Kansas City Royals Photocards,getcardbase,unknown unknown unknown kansas city royals photocards,Unknown Unknown Unknown Kansas City Royals Photocards
136351,Upper Deck AHL,Unknown,Unknown,Upper Deck,AHL,getcardbase,unknown unknown upper deck ahl,Unknown Unknown Upper Deck AHL
137079,ProCards Tomorrow's Heroes,Unknown,Unknown,Unknown,ProCards Tomorrow's Heroes,getcardbase,unknown unknown unknown procards tomorrow's heroes,Unknown Unknown Unknown ProCards Tomorrow's Heroes
137530,TCMA 50's,Unknown,Unknown,Unknown,TCMA 50's,getcardbase,unknown unknown unknown tcma 50's,Unknown Unknown Unknown TCMA 50's
132424,Fleer World Series,Unknown,Unknown,Fleer,World Series,getcardbase,unknown unknown fleer world series,Unknown Unknown Fleer World Series
137914,BBM Hiroshima Toyo Carp History,Unknown,Unknown,Unknown,BBM Hiroshima Toyo Carp History,getcardbase,unknown unknown unknown bbm hiroshima toyo carp history,Unknown Unknown Unknown BBM Hiroshima Toyo Carp History
138474,Topps Transcendent Collection Hall of Fame Edition,Baseball,Unknown,Topps,Transcendent Collection Hall of Fame Edition,getcardbase,baseball unknown topps transcendent collection hall of fame edition,Baseball Unknown Topps Transcendent Collection Hall of Fame Edition
generated_Baseball_2025_Series One,Series One,Baseball,2025,Unknown,Series One,generated,baseball 2025 series one,Baseball 2025 Unknown Series One
generated_Baseball_2025_Series Two,Series Two,Baseball,2025,Unknown,Series Two,generated,baseball 2025 series two,Baseball 2025 Unknown Series Two
generated_Baseball_2025_Update,Update,Baseball,2025,Unknown,Update,generated,baseball 2025 update,Baseball 2025 Unknown Update
generated_Baseball_2025_Chrome,Chrome,Baseball,2025,Unknown,Chrome,generated,baseball 2025 chrome,Baseball 2025 Unknown Chrome
generated_Baseball_2025_Chrome Update,Chrome Update,Baseball,2025,Unknown,Chrome Update,generated,baseball 2025 chrome update,Baseball 2025 Unknown Chrome Update
generated_Baseball_2025_Heritage,Heritage,Baseball,2025,Topps,Heritage,generated,baseball 2025 heritage,Baseball 2025 Topps Heritage
generated_Baseball_2025_Archives,Archives,Baseball,2025,Topps,Archives,generated,baseball 2025 archives,Baseball 2025 Topps Archives
generated_Baseball_2025_Gypsy Queen,Gypsy Queen,Baseball,2025,Topps,Gypsy Queen,generated,baseball 2025 gypsy queen,Baseball 2025 Topps Gypsy Queen
generated_Baseball_2025_Allen & Ginter,Allen & Ginter,Baseball,2025,Topps,Allen & Ginter,generated,baseball 2025 allen & ginter,Baseball 2025 Topps Allen & Ginter
generated_Baseball_2025_Stadium Club,Stadium Club,Baseball,2025,Topps,Stadium Club,generated,baseball 2025 stadium club,Baseball 2025 Topps Stadium Club
generated_Baseball_2025_Bowman,Bowman,Baseball,2025,Topps,Bowman,generated,baseball 2025 bowman,Baseball 2025 Topps Bowman
generated_Baseball_2025_Bowman Chrome,Bowman Chrome,Baseball,2025,Topps,Bowman Chrome,generated,baseball 2025 bowman chrome,Baseball 2025 Topps Bowman Chrome
generated_Baseball_2025_Bowman Draft,Bowman Draft,Baseball,2025,Topps,Bowman Draft,generated,baseball 2025 bowman draft,Baseball 2025 Topps Bowman Draft
generated_Baseball_2025_Topps Finest,Topps Finest,Baseball,2025,Topps,Topps Finest,generated,baseball 2025 topps finest,Baseball 2025 Topps Topps Finest
generated_Baseball_2025_Topps Tribute,Topps Tribute,Baseball,2025,Topps,Topps Tribute,generated,baseball 2025 topps tribute,Baseball 2025 Topps Topps Tribute
generated_Baseball_2025_Topps Triple Threads,Topps Triple Threads,Baseball,2025,Topps,Topps Triple Threads,generated,baseball 2025 topps triple threads,Baseball 2025 Topps Topps Triple Threads
generated_Baseball_2025_Topps Tier One,Topps Tier One,Baseball,2025,Topps,Topps Tier One,generated,baseball 2025 topps tier one,Baseball 2025 Topps Topps Tier One
generated_Baseball_2025_Topps Transcendent,Topps Transcendent,Baseball,2025,Topps,Topps Transcendent,generated,baseball 2025 topps transcendent,Baseball 2025 Topps Topps Transcendent
generated_Baseball_2025_Topps Dynasty,Topps Dynasty,Baseball,2025,Topps,Topps Dynasty,generated,baseball 2025 topps dynasty,Baseball 2025 Topps Topps Dynasty
generated_Baseball_2025_Topps Museum Collection,Topps Museum Collection,Baseball,2025,Topps,Topps Museum Collection,generated,baseball 2025 topps museum collection,Baseball 2025 Topps Topps Museum Collection
generated_Baseball_2024_Series One,Series One,Baseball,2024,Unknown,Series One,generated,baseball 2024 series one,Baseball 2024 Unknown Series One
generated_Baseball_2024_Series Two,Series Two,Baseball,2024,Unknown,Series Two,generated,baseball 2024 series two,Baseball 2024 Unknown Series Two
generated_Baseball_2024_Update,Update,Baseball,2024,Unknown,Update,generated,baseball 2024 update,Baseball 2024 Unknown Update
generated_Baseball_2024_Chrome,Chrome,Baseball,2024,Unknown,Chrome,generated,baseball 2024 chrome,Baseball 2024 Unknown Chrome
generated_Baseball_2024_Chrome Update,Chrome Update,Baseball,2024,Unknown,Chrome Update,generated,baseball 2024 chrome update,Baseball 2024 Unknown Chrome Update
generated_Baseball_2024_Heritage,Heritage,Baseball,2024,Topps,Heritage,generated,baseball 2024 heritage,Baseball 2024 Topps Heritage
generated_Baseball_2024_Archives,Archives,Baseball,2024,Topps,Archives,generated,baseball 2024 archives,Baseball 2024 Topps Archives
generated_Baseball_2024_Gypsy Queen,Gypsy Queen,Baseball,2024,Topps,Gypsy Queen,generated,baseball 2024 gypsy queen,Baseball 2024 Topps Gypsy Queen
generated_Baseball_2024_Allen & Ginter,Allen & Ginter,Baseball,2024,Topps,Allen & Ginter,generated,baseball 2024 allen & ginter,Baseball 2024 Topps Allen & Ginter
generated_Baseball_2024_Stadium Club,Stadium Club,Baseball,2024,Topps,Stadium Club,generated,baseball 2024 stadium club,Baseball 2024 Topps Stadium Club
generated_Baseball_2024_Bowman,Bowman,Baseball,2024,Topps,Bowman,generated,baseball 2024 bowman,Baseball 2024 Topps Bowman
generated_Baseball_2024_Bowman Chrome,Bowman Chrome,Baseball,2024,Topps,Bowman Chrome,generated,baseball 2024 bowman chrome,Baseball 2024 Topps Bowman Chrome
generated_Baseball_2024_Bowman Draft,Bowman Draft,Baseball,2024,Topps,Bowman Draft,generated,baseball 2024 bowman draft,Baseball 2024 Topps Bowman Draft
generated_Baseball_2024_Topps Finest,Topps Finest,Baseball,2024,Topps,Topps Finest,generated,baseball 2024 topps finest,Baseball 2024 Topps Topps Finest
generated_Baseball_2024_Topps Tribute,Topps Tribute,Baseball,2024,Topps,Topps Tribute,generated,baseball 2024 topps tribute,Baseball 2024 Topps Topps Tribute
generated_Baseball_2024_Topps Triple Threads,Topps Triple Threads,Baseball,2024,Topps,Topps Triple Threads,generated,baseball 2024 topps triple threads,Baseball 2024 Topps Topps Triple Threads
generated_Baseball_2024_Topps Tier One,Topps Tier One,Baseball,2024,Topps,Topps Tier One,generated,baseball 2024 topps tier one,Baseball 2024 Topps Topps Tier One
generated_Baseball_2024_Topps Transcendent,Topps Transcendent,Baseball,2024,Topps,Topps Transcendent,generated,baseball 2024 topps transcendent,Baseball 2024 Topps Topps Transcendent
generated_Baseball_2024_Topps Dynasty,Topps Dynasty,Baseball,2024,Topps,Topps Dynasty,generated,baseball 2024 topps dynasty,Baseball 2024 Topps Topps Dynasty
generated_Baseball_2024_Topps Museum Collection,Topps Museum Collection,Baseball,2024,Topps,Topps Museum Collection,generated,baseball 2024 topps museum collection,Baseball 2024 Topps Topps Museum Collection
generated_Baseball_2023_Series One,Series One,Baseball,2023,Unknown,Series One,generated,baseball 2023 series one,Baseball 2023 Unknown Series One
generated_Baseball_2023_Series Two,Series Two,Baseball,2023,Unknown,Series Two,generated,baseball 2023 series two,Baseball 2023 Unknown Series Two
generated_Baseball_2023_Update,Update,Baseball,2023,Unknown,Update,generated,baseball 2023 update,Baseball 2023 Unknown Update
generated_Baseball_2023_Chrome,Chrome,Baseball,2023,Unknown,Chrome,generated,baseball 2023 chrome,Baseball 2023 Unknown Chrome
generated_Baseball_2023_Chrome Update,Chrome Update,Baseball,2023,Unknown,Chrome Update,generated,baseball 2023 chrome update,Baseball 2023 Unknown Chrome Update
generated_Baseball_2023_Heritage,Heritage,Baseball,2023,Topps,Heritage,generated,baseball 2023 heritage,Baseball 2023 Topps Heritage
generated_Baseball_2023_Archives,Archives,Baseball,2023,Topps,Archives,generated,baseball 2023 archives,Baseball 2023 Topps Archives
generated_Baseball_2023_Gypsy Queen,Gypsy Queen,Baseball,2023,Topps,Gypsy Queen,generated,baseball 2023 gypsy queen,Baseball 2023 Topps Gypsy Queen
